"mmid","name","city","zip","lat","long","weekvol","store","scluster","zone","age9","age60","ethnic","educ","nocar","income","incsigma","gini","hsizeavg","hsize1","hsize2","hsize34","hsize567","hh3plus","hh4plus","hhsingle","hhlarge","workwom","sinhouse","density","hval150","hval200","hvalmean","single","retired","unemp","wrkch5","wrkch17","nwrkch5","nwrkch17","wrkch","nwrkch","wrkwch","wrkwnch","telephn","mortgage","nwhite","poverty","shpcons","shphurr","shpavid","shpkstr","shpunft","shpbird","shopindx","shpindx","group1","group2","group3","group4","group5","group6","group7","group8","group9","group10","group11","group12","selas1","selas2","selas3","selas4","selas5","selas6","selas7","selas8","selas9","selas10","selas11","selas12","selas13","selas14","selas15","selas16","selas17","selas18","selas19","selas20","selas21","selas22","selas23","selas24","seelas1","seelas2","seelas3","seelas4","seelas5","seelas6","seelas7","seelas8","seelas9","seelas10","seelas11","seelas12","seelas13","seelas14","seelas15","seelas16","seelas17","seelas18","seelas19","seelas20","seelas21","seelas22","seelas23","seelas24","selasall","storeno","urban","cubdist","cubvol","cubid","omnidist","omnivol","omniid","ddist1","ddist2","ddist3","ddist4","ddist5","ddist6","ddist7","ddist8","ddist9","ddist10","dcvol1","dcvol2","dcvol3","dcvol4","dcvol5","dcvol6","dcvol7","dcvol8","dcvol9","dcvol10","dcid1","dcid2","dcid3","dcid4","dcid5","dcid6","dcid7","dcid8","dcid9","dcid10","ttime1","ttime2","ttime3","ttime4","ttime5","ttime6","ttime7","ttime8","ttime9","ttime10","tcvol1","tcvol2","tcvol3","tcvol4","tcvol5","tcvol6","tcvol7","tcvol8","tcvol9","tcvol10","tcid1","tcid2","tcid3","tcid4","tcid5","tcid6","tcid7","tcid8","tcid9","tcid10","lselas1","lselas2","lselas3","lselas4","lselas5","lselas6","lselas7","lselas8","lselas9","lselas10","lselas11","lselas12","lselas13","lselas14","lselas15","lselas16","lselas17","lselas18","lselas19","lselas20","lselas21","lselas22","percent","lift1","ratio1","lift2","ratio2","lift3","ratio3","lift4","ratio4","lift5","ratio5","lift6","ratio6","lift7","ratio7","lift8","ratio8","lift9","ratio9","lift10","ratio10","lift11","ratio11","lift12","ratio12","lift13","ratio13","lift14","ratio14","lift15","ratio15","lift16","ratio16","lift17","ratio17","lift18","ratio18","lift19","ratio19","lift20","ratio20","lift21","ratio21","lift22","ratio22","lift23","ratio23","uelas1","utels1","uneta1","welas1","wtels1","wneta1","uelas2","utels2","uneta2","welas2","wtels2","wneta2","uelas3","utels3","uneta3","welas3","wtels3","wneta3","uelas4","utels4","uneta4","welas4","wtels4","wneta4","uelas5","utels5","uneta5","welas5","wtels5","wneta5","uelas6","utels6","uneta6","welas6","wtels6","wneta6","uelas7","utels7","uneta7","welas7","wtels7","wneta7","uelas8","utels8","uneta8","welas8","wtels8","wneta8","uelas9","utels9","uneta9","welas9","wtels9","wneta9","uelas10","utels10","uneta10","welas10","wtels10","wneta10","uelas11","utels11","uneta11","welas11","wtels11","wneta11","uelas12","utels12","uneta12","welas12","wtels12","wneta12","uelas13","utels13","uneta13","welas13","wtels13","wneta13","uelas14","utels14","uneta14","welas14","wtels14","wneta14","uelas15","utels15","uneta15","welas15","wtels15","wneta15","uelas16","utels16","uneta16","welas16","wtels16","wneta16","uelas17","utels17","uneta17","welas17","wtels17","wneta17","uelas18","utels18","uneta18","welas18","wtels18","wneta18","uelas19","utels19","uneta19","welas19","wtels19","wneta19","uelas20","utels20","uneta20","welas20","wtels20","wneta20","uelas21","utels21","uneta21","welas21","wtels21","wneta21","uelas22","utels22","uneta22","welas22","wtels22","wneta22","uelas23","utels23","uneta23","welas23","wtels23","wneta23","nelas1","nelas2","nelas3","nelas4","nelas5","nelas6","nelas7","nelas8","nelas9","nelas10","nelas11","nelas12","nelas13","nelas14","nelas15","nelas16","nelas17","nelas18","neelas1","neelas2","neelas3","neelas4","neelas5","neelas6","neelas7","neelas8","neelas9","neelas10","neelas11","neelas12","neelas13","neelas14","neelas15","neelas16","neelas17","neelas18","melas1","melas2","melas3","melas4","melas5","melas6","melas7","melas8","melas9","melas10","melas11","melas12","melas13","melas14","melas15","melas16","melas17","melas18","meelas1","meelas2","meelas3","meelas4","meelas5","meelas6","meelas7","meelas8","meelas9","meelas10","meelas11","meelas12","meelas13","meelas14","meelas15","meelas16","meelas17","meelas18","i","domvol","compcub","compnear","compby","compfar","drtime1","drtime2","drtime3","drtime4","drtime5","drvol1","drvol2","drvol3","drvol4","drvol5","drwvol1","drwvol2","drwvol3","drwvol4","drwvol5","sstrdist","sstrvol","cpdist1","cpdist2","cpdist3","cpdist4","cpdist5","cpvol1","cpvol2","cpvol3","cpvol4","cpvol5","cpwvol1","cpwvol2","cpwvol3","cpwvol4","cpwvol5","farthest","dtdist","dtvol","dtwvol","dtcomp","priclow","pricmed","prichigh"
16892,"DOMINICKS    2","RIVER FOREST",60305,419081,878131,350,2,"C",1,0.117508575320244,0.232864737510681,0.114279948174953,0.24893493950367,0.124602891504765,10.5532054901123,26296.89453125,NA,2.53106236457825,0.282033175230026,0.312919169664383,0.301094233989716,0.103953406214714,0.405047655105591,0.241969645023346,0.282033175230026,0.103953406214714,0.303585350513458,0.555062294006348,0.000456043577287346,0.463887065649033,0.300393968820572,176.213073730469,0.297620981931686,0.200620129704475,0.181764855980873,0.0296318475157022,0.0827596560120583,0.0529781505465508,0.0664471685886383,0.112391501665115,0.119425319135189,0.0292639676481485,0.286432147026062,0.985527694225311,0.549144566059113,0.138225600123405,0.0619594007730484,0.0910695344209671,0.121073067188263,0.181256622076035,0.232262626290321,0.284327566623688,0.0900105908513069,0.730090200901031,0.730090200901031,0.0153898764401674,0.00718194246292114,0.00376196997240186,0.0730164125561714,0.099008210003376,0.18228454887867,0.0530095770955086,0.0572845414280891,0.216997265815735,0.156976744532585,0.049931600689888,0.0851573199033737,-1.85698103904724,-1.37336218357086,-1.50919628143311,-1.43067729473114,-1.70548534393311,-1.53451466560364,-1.97324252128601,-2.26234102249146,-2.37426590919495,-2.52103114128113,-1.75823283195496,-1.97581791877747,-2.87322497367859,-1.08397960662842,-2.415198802948,-3.60941958427429,-1.55175614356995,-2.15448951721191,-1.20359480381012,-2.78058528900146,-1.17601144313812,-0.778900444507599,-14.0230588912964,-1.97262632846832,0.0460957698523998,0.0486713200807571,0.0413408502936363,0.0586714185774326,0.0963249132037163,0.0805641412734985,0.0766697227954865,0.0842897817492485,0.0421870797872543,0.0606153383851051,0.0929786935448647,0.0671451836824417,0.0522272996604443,0.0536583885550499,0.060634721070528,0.0423604398965836,0.0432656295597553,0.0884987786412239,0.0383655317127705,0.0675586387515068,0.0677132532000542,0.0215365793555975,2.74005031585693,0.0972106531262398,-2.09159779548645,2,1,3.78482890129089,1.71428573131561,16502,2.1101222038269,1.14285719394684,78239,0.332348555326462,1.85628283023834,2.20328259468079,2.41781306266785,2.82667136192322,2.83954071998596,3.1126754283905,3.62837672233582,3.70968151092529,3.76740002632141,0.0285714287310839,0.0857142880558968,0.0285714287310839,0.571428596973419,0.714285731315613,0.0857142880558968,0.114285714924335,0.5,0.714285731315613,0.0857142880558968,17963,17520,17251,17149,73574,17990,17252,16742,16738,17254,5.48999977111816,7.28999996185303,7.46000003814697,8.30000019073486,8.52000045776367,8.96000003814697,9.17000007629395,9.27999973297119,9.8100004196167,9.82999992370605,0.0285714287310839,NA,0.0857142880558968,1.71428573131561,0.714285731315613,0.0285714287310839,0.571428596973419,0.5,0.714285731315613,0.0857142880558968,17963,78239,17520,16502,16738,17251,17149,16742,73574,17990,0.218547999858856,0.0136949997395277,-0.051731999963522,-0.160705998539925,-0.689229011535645,0.2534019947052,0.0862139984965324,0.589751005172729,0.318731993436813,0.39724600315094,-0.208446994423866,-0.0659480020403862,-0.505075991153717,-0.038756001740694,-0.188406005501747,0.0160530004650354,-0.20414100587368,-0.364073991775513,0.139676004648209,-0.0162649992853403,0.0299440007656813,-0.0448179990053177,1.2269378900528,0.934176325798035,0.0585565380752087,NA,NA,2.33486461639404,0.186349898576736,1.43653643131256,0.337146162986755,NA,NA,2.57456803321838,0.334486991167068,1.39978611469269,0.268097341060638,1.40095436573029,0.247831001877785,2.58423089981079,0.335530489683151,0.352096736431122,0.047844659537077,3.74137902259827,0.314137995243073,4.29032230377197,0.382908433675766,1.67524540424347,0.293356835842133,3.71267938613892,0.441469788551331,1.05460846424103,0.152316868305206,2.4232382774353,0.63672411441803,3.26710104942322,0.602635622024536,2.92314147949219,0.455892831087112,1.51892387866974,0.321489781141281,1.01580846309662,0.0886253342032433,2.75186729431152,0.475131213665009,2.18950128555298,0.182951882481575,3.70523571968079,0.613896489143372,-1.46191537380219,-1.84923267364502,-1.4127325279132,-1.22192466259003,-1.31239831447601,-1.3112959637632,-11.6941156387329,-11.6941156387329,-11.694115934588,-11.6941156387329,-11.6941156387329,-11.694115934588,-3.06564092636108,-3.47959899902344,-3.94280923487149,-2.22293448448181,-2.42466711997986,-2.67562279149656,-1.69660615921021,-1.95910060405731,-2.34495478797094,-1.76807963848114,-1.84905004501343,-2.30109869890918,-1.03622210025787,-1.5107456445694,-16.5546791451133,-0.908846914768219,-1.17454051971436,-20.2370567321777,-3.31141757965088,-3.59936332702637,-4.02118111643249,-3.24350547790527,-3.28571748733521,-3.65257047549155,-2.10492610931396,-2.30017137527466,-2.44389746796076,-1.99433958530426,-2.00419616699219,-2.2097504972397,-1.88062381744385,-2.01207137107849,-2.81647390460553,-1.47384345531464,-1.50922906398773,-2.31188988428627,-2.93060493469238,-3.23909211158752,-3.79227532353855,-2.09777164459229,-2.2040069103241,-2.70761806248479,-1.89960873126984,-2.53547668457031,-2.98121888953738,2.47285866737366,-2.11864614486694,2.47285876250495,-2.93782663345337,-3.01974368095398,-3.32128014765738,-2.96348881721497,-2.97283935546875,-3.27479447063458,-2.52486991882324,-2.71398091316223,-2.74333763122559,-2.41027283668518,-2.5373752117157,-2.49737405776978,-2.91186547279358,-3.35886192321777,-4.13706541061401,-1.49764585494995,-1.65296220779419,-2.09734416007996,-4.36259698867798,-4.70628070831299,-4.64666019354145,-3.48190975189209,-3.61663675308228,-3.83067800275986,-2.98112726211548,-3.11711263656616,-3.98974614302356,-2.46076083183289,-2.50054025650024,-3.3581636626591,-3.13555073738098,-3.51509189605713,-4.93387856080963,-3.09936022758484,-3.29189920425415,-4.03813248778111,-2.42487502098083,-2.44590210914612,-2.60846471786499,-2.27395224571228,-2.27445769309998,-2.33146405220032,-3.47649574279785,-3.52624344825745,-3.58893461886331,-3.08720874786377,-3.097904920578,-3.1302187178669,-2.23486137390137,-2.52969813346863,-2.7022020990844,-2.20794606208801,-2.25516748428345,-2.60679787673509,-1.0396476984024,-1.30081450939178,-1.20275924926999,-1.00029420852661,-1.07817244529724,-1.14577672179181,-2.46752667427063,-3.00138568878174,-2.89818152338003,-2.54393315315247,-2.60718464851379,-3.08706509990655,-2.77183246612549,-2.83646202087402,-3.20302809087025,-2.13004446029663,-2.15282440185547,-2.26066560470361,-2.55393481254578,-3.09339499473572,-2.70955944061279,-2.56371641159058,-2.98954057693481,-2.58623027801514,0.220190733671188,-0.207521483302116,-0.295242935419083,-1.34668028354645,-0.740757465362549,-1.2707177400589,-0.466911971569061,0.0405142493546009,-0.70669549703598,-1.45459711551666,0.117885529994965,-0.121506810188293,-2.84816265106201,-0.562964558601379,-1.40987777709961,-2.3013641834259,-0.30952388048172,-0.447037547826767,0.10782852768898,0.0801321268081665,0.0595691800117493,0.0828552767634392,0.125166460871696,0.0728685930371284,0.0964827015995979,0.0864110663533211,0.144952088594437,0.0875150486826897,0.228942677378654,0.0658819526433945,0.071836918592453,0.0970670878887177,0.117400251328945,0.101995252072811,0.104067377746105,0.117614232003689,-0.572226405143738,-0.897745490074158,-0.222949877381325,-1.07465434074402,-1.16594052314758,-0.924792468547821,-0.111491560935974,-0.550161242485046,-0.396109014749527,-1.15047097206116,1.70439958572388,-0.533825516700745,-1.91901803016663,-0.737933576107025,-0.978713154792786,-1.21132481098175,-0.992472946643829,-0.605431973934174,0.0550931505858898,0.0412776693701744,0.0378796085715294,0.0513303615152836,0.0737141296267509,0.0323698408901691,0.0636992529034615,0.0581519789993763,0.0521234907209873,0.0626884326338768,0.0846093222498894,0.0461581908166409,0.053159199655056,0.0539055690169334,0.0714719817042351,0.0603371597826481,0.0578204803168774,0.0605896189808846,5,350,1,0,1,0,5.48999977111816,6.3899998664856,6.746666431427,7.13500022888184,7.41200017929077,0.0285714287310839,0.0142857143655419,0.0380952395498753,0.457142859697342,0.508571445941925,0.0285714287310839,NA,NA,NA,NA,2.1101222038269,1.14285719394684,0.332348555326462,1.09431564807892,1.46397125720978,1.70243179798126,1.92727971076965,0.0285714287310839,0.0571428574621677,0.0476190485060215,0.178571432828903,0.28571429848671,0.0285714287310839,0.077037014067173,0.0527233816683292,0.236891150474548,0.376926600933075,4,1.70243179798126,0.714285731315613,0.10489197075367,4,0,0,1
16894,"DOMINICKS    5","PALATINE",60067,421203,880431,550,5,"D",2,0.141433477401733,0.117368035018444,0.0538752786815166,0.321225732564926,0.0255695022642612,10.9223709106445,26779.609375,NA,2.65643882751465,0.218851700425148,0.335076719522476,0.342979997396469,0.103091582655907,0.446071594953537,0.270804286003113,0.218851700425148,0.103091582655907,0.410568028688431,0.576284408569336,0.00111928279511631,0.535883367061615,0.296345382928848,184.575836181641,0.264585256576538,0.096642754971981,0.177905306220055,0.0585992820560932,0.145191162824631,0.108484916388988,0.0877899974584579,0.203790441155434,0.196274921298027,0.0576263926923275,0.272814899682999,0.992212951183319,0.851805984973907,0.0911701992154121,0.0251046027988195,0.0325430035591125,0.190609022974968,0.16806136071682,0.330195248126984,0.263365864753723,0.0152254765853286,0.835260331630707,0.835260331630707,0.0125724142417312,0.0147910760715604,0.0230494271963835,0.0391963496804237,0.0778996646404266,0.369776904582977,0.0198446940630674,0.0428941212594509,0.299149513244629,0.0458523370325565,0.0171329956501722,0.0378405041992664,-2.07176828384399,-1.02115178108215,-1.56949043273926,-1.50404047966003,-1.63161528110504,-1.26678049564362,-2.02071189880371,-2.4351544380188,-2.42992305755615,-2.85168385505676,-1.48883879184723,-2.01195335388184,-2.9620258808136,-1.02954840660095,-2.38633608818054,-3.5694751739502,-1.70315718650818,-2.0495080947876,-1.24949872493744,-2.57453179359436,-1.31412160396576,-0.738192081451416,NA,-1.65060293674469,0.0468518696725368,0.0475039407610893,0.0421470515429974,0.0553438998758793,0.0949518978595734,0.0832640677690506,0.0872152596712112,0.0852569714188576,0.0397110395133495,0.0620711483061314,0.1104691401124,0.0677340626716614,0.0550835691392422,0.055839478969574,0.0608717501163483,0.044737521559,0.0423401109874249,0.0837677270174026,0.0383688099682331,0.0624590702354908,0.103045083582401,0.0199554599821568,NA,0.0970599576830864,-2.11063265800476,5,0,3.80199790000916,0.681818187236786,16505,4.70126724243164,0.863636374473572,76899,0.31181925535202,0.731400012969971,1.31993615627289,2.44129395484924,3.19841766357422,3.41866183280945,3.52143549919128,4.00173044204712,4.58491516113281,5.05711889266968,0.318181812763214,0.590909063816071,0.681818187236786,0.636363625526428,0.909090936183929,0.072727270424366,0.454545468091965,0.363636374473572,0.454545468091965,0.863636374473572,16393,16803,16788,77221,16747,17025,77789,16745,16703,16804,4.19999980926514,5.32000017166138,6.61999988555908,9.77999973297119,9.89999961853027,10.3599996566772,11.2600002288818,11.5799999237061,11.8100004196167,11.8699998855591,0.318181812763214,0.590909063816071,0.681818187236786,0.636363625526428,0.909090936183929,0.072727270424366,NA,NA,0.454545468091965,0.363636374473572,16393,16803,16788,77221,16747,17025,70874,16945,77789,16745,0.0237809997051954,0.398436009883881,-0.123516999185085,-0.17051599919796,-0.631603002548218,0.509679973125458,0.0584339983761311,0.39690500497818,0.268126010894775,0.0713490024209023,0.0510630011558533,-0.139829993247986,-0.606369018554688,0.0392279997467995,-0.160579994320869,-0.0453389994800091,-0.336488991975784,-0.207174003124237,0.0903479978442192,0.0681909993290901,-0.088917002081871,-0.0007999999797903,0.937192559242249,1.41762280464172,0.0760773941874504,0.190694004297256,0.0496825836598873,2.79896831512451,0.214416280388832,2.28429627418518,0.436209589242935,NA,NA,2.93157267570496,0.431013613939285,2.13840007781982,0.44765242934227,1.92070746421814,0.314714819192886,2.30248641967773,0.2573381960392,1.56475508213043,0.181328624486923,5.30344581604004,0.482326835393906,8.52634811401367,0.569200396537781,1.75701248645782,0.239520192146301,2.37056970596313,0.370760977268219,1.32848882675171,0.158300966024399,1.70851039886475,0.437647640705109,2.75128245353699,0.556517958641052,3.25817036628723,0.583077788352966,2.68278098106384,0.637077748775482,2.17401885986328,0.2133509516716,2.37576246261597,0.38346791267395,2.59793496131897,0.191124618053436,2.83023238182068,0.625573337078094,-1.40805697441101,-1.94229698181152,-1.64636982724001,-14.5357961654663,-14.5358238220215,-14.5357976295689,-5.83612728118896,-7.33662796020508,-6.67591258531582,-8.58710384368896,-8.59558010101318,-8.50247876813191,-1.91130578517914,-2.2016270160675,-2.33039124115572,-1.43080103397369,-1.59111416339874,-1.65348169019726,-2.37028074264526,-3.50460362434387,-4.3497176209247,-1.98269510269165,-2.01958036422729,-2.62902830325096,-1.27843916416168,-1.63215315341949,-6.41029678836258,-1.18970108032227,-1.36042129993439,-4.48395490646362,-3.11070418357849,-3.38463306427002,-4.16633500769139,-11.3640747070312,-11.3640747070312,-6.96785358774782,-2.23256897926331,-2.27586340904236,-2.70949948973048,-1.62579429149628,-1.62883019447327,-2.00117944814999,-1.38970291614532,-1.56559765338898,-2.26130702025304,-0.78093695640564,-0.89385050535202,-1.36306909244591,-3.28595328330994,-3.96191501617432,-4.96355761185071,-1.69044077396393,-1.78608071804047,-2.51496393389106,-1.05307638645172,-1.51238989830017,-1.28515970180713,-1.01570785045624,-1.10438513755798,-1.40009729740808,-3.44423222541809,-3.55210781097412,-3.70516829042594,-3.46320223808289,-3.48138856887817,-3.62117827235563,-2.76577854156494,-2.8717839717865,-3.07534885406494,-2.54469728469849,-2.65662789344788,-2.76153922080994,-4.26718854904175,-4.97322845458984,-5.1280951499939,-1.4054080247879,-1.58875930309296,-1.8353465795517,-4.63237047195435,-5.67604970932007,-6.34584896443309,-2.89596676826477,-3.15975308418274,-3.50638589192653,-0.723862767219543,-2.08572101593018,-1.44891346205223,-1.18902683258057,-1.7952573299408,-2.30013039762204,-2.53560018539429,-3.08226990699768,28789704636.4592,7.33548498153687,-3.07344341278076,85919604450969.3,-2.60863399505615,-2.6641092300415,-2.73108553886414,-2.20344972610474,-2.21347761154175,-2.28464913368225,-4.08232831954956,-4.13107442855835,-4.32198860676809,-3.66769409179688,-3.68335247039795,-3.71343094798937,-2.20292520523071,-2.37263059616089,-2.88580091229274,-2.10474562644958,-2.13673400878906,-2.69767397227154,-1.3366926908493,-1.70080590248108,-1.55381502634358,-1.52889204025269,-1.68172919750214,-5.26222197898232,-2.56100964546204,-2.91440939903259,-2.92017470208908,-2.57784152030945,-2.63824081420898,-2.89212065894952,-2.29984283447266,-2.47448658943176,-2.59696746424375,-2.00763654708862,-2.04646587371826,-2.16705807265218,-2.2303261756897,-3.20036959648132,-5.24392032623291,-1.66718471050262,-2.60648798942566,-2.12150549888611,-0.22715762257576,0.0665744617581367,-0.454647779464722,-1.31908392906189,-0.549223601818085,-1.64828026294708,-0.473693072795868,-0.283119380474091,-0.817794322967529,-1.4992458820343,1.03362131118774,-0.329568147659302,-2.94231700897217,-0.595933377742767,-1.51448631286621,-2.2624819278717,-0.473556816577911,-0.399907052516937,0.107017837464809,0.0750193372368813,0.0587359815835953,0.0813850909471512,0.12337663769722,0.0718438401818275,0.106052897870541,0.086521677672863,0.138653829693794,0.0905639007687569,0.23726749420166,0.0667087882757187,0.0717372000217438,0.0972718894481659,0.120506331324577,0.0978410691022873,0.102562561631203,0.121238753199577,-0.923897922039032,-0.564122676849365,-0.438291549682617,-1.08512258529663,-0.968582093715668,-1.0938469171524,0.0125635396689177,-0.768347024917603,-0.449510633945465,-1.37173891067505,1.99059116840363,-0.575819194316864,-2.16383051872253,-0.658024191856384,-1.15066874027252,-1.22530519962311,-1.19557476043701,-0.467762857675552,0.0541480183601379,0.0389985889196396,0.0370533391833305,0.0513741411268711,0.0725917667150497,0.0320059210062027,0.0724713206291199,0.0534481517970562,0.0494780316948891,0.0645302534103394,0.0938270017504692,0.0459994785487652,0.0535535998642445,0.0534747317433357,0.0743423327803612,0.0606278516352177,0.0571552291512489,0.0646832063794136,5,550,0,0,0,0,4.19999980926514,4.76000022888184,5.38000011444092,6.48000001907349,7.16400003433228,0.318181812763214,0.454545468091965,0.530303001403809,0.556818187236786,0.627272725105286,0.318181812763214,0.470588237047195,0.557226538658142,0.587086141109467,0.67608243227005,3.80199790000916,0.681818187236786,0.31181925535202,0.521609604358673,0.78771847486496,1.20111238956451,1.6005734205246,0.318181812763214,0.454545468091965,0.530303001403809,0.556818187236786,0.627272725105286,0.318181812763214,0.509390652179718,0.605699717998505,0.621281027793884,0.736306846141815,4,1.20111238956451,2.22727274894714,0.463585406541824,4,0,1,0
