"store","week","cola_profit","cola_move","pepsi_profit","pepsi_move","sprite_profit","sprite_move","store","week","grocery","dairy","frozen","bottle","mvpclub","groccoup","meat","meatfroz","meatcoup","fish","fishcoup","promo","promcoup","produce","bulk","saladbar","prodcoup","bulkcoup","salcoup","floral","florcoup","deli","deliself","deliexpr","convfood","cheese","delicoup","bakery","pharmacy","pharcoup","gm","jewelry","cosmetic","haba","gmcoup","camera","photofin","video","videoren","vidcoup","beer","wine","spirits","miscscp","mancoup","custcoun","ftgchin","ftgccoup","ftgital","ftgicoup","daircoup","frozcoup","habacoup","photcoup","cosmcoup","ssdelicp","bakcoup","liqcoup","days"
32,46,83.92,192,103.45,624,193.12,106,32,46,192334.01,50227.6704101562,40748.6293945312,56.8,0,-8786.81,46006.51,5461.49987792969,-39.8599996566772,5528.63,0,300.67,-30,63659.91,6422.04,7136.79010009766,-40.1599998474121,0,-14,2927.65,-4,21811.5,19709.3198242188,764.379997253418,764.159980773926,2423.32998657227,-470.820002555847,17247.5,0,0,31117.54,0,13.5799999237061,8865.44,-116.08000087738,15.86,1521.56002807617,1557.94998168945,1018.5,-6.25,5180.61,3352.3,2399.84001159668,-310.539999008179,3708.63,29070,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,47,90.29,1016,134.71,2901,165.84,333,32,47,184559.79,44070.3002929688,34993.830078125,65.6,0,-734.15,45018.45,5067.49993896484,-1.41999995708466,4767.98,0,660.68,-28,57737.2,5976.66,6614.97998046875,-43.9500000476837,0,0,3141.43,-466.82998919487,22216.3,19840.9001464844,692.919998168945,973.120018005371,2227.65000915527,-311.500008583069,17132.5598144531,0,0,31831.33,0,0,9960.97,-503.799999237061,0,1410.38998794556,1536.96002197266,1122.94999694824,-7,5559.29,3872.13,2039.79002380371,-177.749998092651,3260.05,28398,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,48,61.62,148,130.11,1302,202.93,167,32,48,190129.26,45178.939453125,35096.9599609375,82.53,0,-5766.55,44504.17,5277.31994628906,-393.090000152588,4527.54,-0.689999997615814,388.01,-12,55916.35,6308.34,6439.04998779297,-2130.3800201416,0,0,2745.9,0,21611.17,19690.3098144531,771.240020751953,751.330001831055,2619.78997802734,-697.499996185303,17639.2702636719,0,0,32223.66,0,14.6899999380112,8799.24,-547.519992828369,21.31,1672.59999084473,1239.9100189209,1177.89999389648,-6.25,5663.29,4004.62,2524.72003173828,-460.92000579834,3198.93,27871,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,49,82.46,979,88.95,2251,154.55,230,32,49,188973.86,46263.0795898438,35777.0297851562,64,0,-925.25,50207.56,5741.26000976562,-3233.07000732422,6806.7,0,233.04,0,55967.6,7049.77,6765.43988037109,-598.759994506836,0,0,2970.95,-86,21798.55,19165.830078125,455.289993286133,724.259994506836,2260.08003234863,-83.6299986839294,18568.6599121094,0,0,30289.59,0,20.979999423027,9223.83,-694.679992675781,0,1532.78999328613,1008.36999893188,1180.44999694824,-8,5088.43,3700.07,2014.16999816895,-722.419990539551,3450.76,27963,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,50,73.88,428,68.07,1293,117.32,105,32,50,199241.2,46689.990234375,35438.8994140625,75.2,0,-2953.24,43630.91,4653.59002685547,-48.9499996900558,7332.82,0,310.19,0,59614.6,6600.22,6958.34991455078,-312.75,0,0,3071.73,-4.5,23085.47,20750.2900390625,674.88000869751,799.109985351562,2439.24002075195,-264.519996643066,17431.4000244141,0,0,29879.45,0,11.6400001049042,9030.29,-166.219999313354,0,1459.27000427246,792.689998626709,1065.44999694824,0,6283.48,3790.36,2563.39994812012,-225.599998474121,3789.25,28528,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,51,84.32,229,157.55,706,157.18,78,32,51,217646.68,48201.150390625,33380.4399414062,60.8,0,-786.94,53911.98,5344.55004882812,-8.11000001430511,4957.45,0,366.8,0,58127.81,7548.25,6489.07006835938,-93,0,0,3840.68,-303.5,23236.4,21576.4597167969,733.030014038086,762.229995727539,2353.78001403809,-54.4599996209145,18190.1901855469,0,0,30824.48,0,21.2199998497963,9595.85,-74.0799984931946,0,1659.34999847412,1677.56999206543,1137.94999694824,-4,8322.43,3910.66,3192.78002929688,-169.300001859665,3490.83,28924,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,52,70.64,223,68.07,1259,149.76,59,32,52,185623.76,43406,32246.6899414062,77.6,0,-2519.89,43063.95,3699.81002807617,-3.80000007152557,3598.32,0,338.77,0,52015.5,8338.48,6018.15994262695,-141.619999885559,0,0,3278.21,0,20247.37,18141.9100341797,647.109992980957,879.919975280762,2096.35997009277,-188.950000762939,16367.5699462891,0,-3.29999995231628,28353.81,0,14.5500000715256,9699.66,-46.189998626709,0,1408.7200012207,1109.38999176025,887,-3,4685.45,3070.23,2336.30999755859,-155.910000801086,3180.12,26950,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,53,63.21,222,66.01,1273,113.32,49,32,53,201064.6,45713.0395507812,35362.4099121094,52.8,0,-4465.44,48518.26,6125.29010009766,-666.400012969971,4878.37,0,452.94,-14,50443.63,8700.19,5923.10998535156,-4.19999995827675,0,0,3217.87,-248.350005149841,21630.2,21551.4299316406,531.390003204346,750.270000457764,2472.75001525879,-1480.62998962402,18666.3702392578,0,0,30528.73,0,36.3400000333786,9948.95,-70.019998550415,5.91,1656.48999023438,1422.40000152588,1052.94999694824,-169.5,4073.75,3399.81,2213.87004089355,-829.319999694824,5009.48,26971,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,54,84.32,205,122.15,738,201.29,77,32,54,208883.26,48560.1596679688,33867.7199707031,53.6,0,-11768.62,48457.9,4151.51998901367,-207.89999961853,3549.76,0,2046.84,-643,56435.01,7166.6,5903.32006835938,-3439.39999389648,0,-43.7700004577637,2680.82,-7.98000001907349,21459.25,21247.0100097656,607.759994506836,821.130001068115,2203.52998352051,-2228.08000183105,17785.7199707031,0,0,28617.34,0,22.3199999332428,10941.11,-1197.5,0,875.330003738403,2811.95999145508,1012.64999389648,0,4424.59,3791.3,2789.11996459961,-571.659992218018,4187.46,27885,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,55,82.68,350,130.72,542,147.91,58,32,55,217169.35,47684.5297851562,34053.5397949219,56.8,0,-4651.08,51529.57,4647.58990478516,-2,4716.34,0,2635.4,-1090,53424.63,7400,6423.95007324219,-954.25,0,-268.140001296997,2189.99,-2,22786.81,18500.169921875,579.359996795654,851.989974975586,2403.98002624512,-38.3400001078844,18280.0102539062,0,-1,30127.49,0,23.3200002908707,9840.11,-324.400001525879,99.28,1263.23001098633,1816.63998413086,835,-3,4760.57,3691.43,2294.14999389648,-374.120000839233,5022.27,28772,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,56,73.88,272,45.13,927,151.01,89,32,56,191163.66,45431.9995117188,30954.1105957031,47.2,0,-82.88,48107.13,4745.5299987793,0,5331.9,0,2120.95,-769,46476.25,8336.81,5428.35998535156,-1.25,0,-4.00000008940697,2691.6,-201.719997644424,21198.88,18224.4501953125,489.720001220703,823.050003051758,2234.91000366211,-190,17131.4997558594,0,0,27118.27,0,20.0599998235703,9675.46,-19.7399997711182,0,1287.53002166748,2934.29000854492,891.949996948242,0,4529.68,3419.82,2105.89999389648,-97.9200000762939,46298.42,26688,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,57,76.33,202,114.43,759,181.98,77,32,57,187904.61,49967.4194335938,34172.9204101562,44.8,0,-4028.59,50878.28,4434.97003173828,0,6664.87,0,2046.6,-603,50572.82,9892.9,6391.56988525391,-35.5499991476536,0,-414.200000017881,3765.69,-98.8899993896484,20528.3,18872.6896972656,509.53999710083,792.140003204346,2310.05000305176,-75.3700022697449,17896.6298828125,0,0,29910.94,0,8.19000005722046,10307.84,-70,22.23,934.110000610352,1500.97998428345,738.5,0,3884.18,3843.47,2178.76000976562,-183.409999847412,3638.03,27729,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,58,116.06,927,97.75,1122,219.02,98,32,58,196984.58,48160.4995117188,32578.7299804688,55.2,0,-2114.98,45732.05,4751.45001220703,-20,4288.57,0,2664.44,-550,47499.55,11017.05,6558.42999267578,-500.899997711182,0,-651.800001144409,5377.28,-19.9799995422363,21151.47,19016.5900878906,431.549999237061,761.280006408691,2309.2799987793,-25.6299994587898,17964.91015625,0,0,33331.93,0,20.2300002574921,10697.56,-226.140003204346,0,1329.67002105713,1879.50000762939,817.5,0,4433.15,4521.29,2476.84002685547,-201.000001907349,4010.5,28096,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,59,105.59,1019,108.55,2624,196.05,140,32,59,197073.84,50029.9404296875,30843.1394042969,47.72,0,-2604.32,45744.54,9531.57989501953,-2816.68997192383,4753.4,0,2841.73,-737,47776.32,13328.19,6475.09002685547,-22.4000000953674,0,-2.40000000596046,2627.95,0,20860.6,18757.3498535156,548.380001068115,929.740005493164,2495.26000976562,-352.209997177124,18008.8503417969,0,0,29985.97,0,10.7200000286102,10362.97,-82.1499996185303,0,1145.94000244141,1384.68999481201,974,-73.5999984741211,3984.45,3380.97,2130.16003417969,-84.3100004196167,3799.4,28976,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,60,84.32,148,148.37,1330,214.26,145,32,60,194546.69,48540.400390625,33067.8200683594,45.6,0,-1196.2,46336.32,4238.31997680664,-431.779998779297,4192.51,0,2313.16,-599.150001525879,50017.47,6487.69,5702.9700012207,-2101.59004211426,0,-1,2358.24,0,20187.66,19114.3701171875,418.029998779297,833.970008850098,2555.79002380371,-626.920001983643,16624.2098388672,0,-33.7700004577637,30973.62,0,11.049999833107,10593.68,-115.5,0,1309.9100189209,1623.7200088501,987,0,3740.73,3582.76,2324.59999084473,-116.119999885559,4836.43,26128,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,61,76.33,743,66.01,1169,147.91,224,32,61,195896.79,46770.380859375,32192.8798828125,53.6,0,-2541.12,47708.77,5267.1799621582,-1626.61002349854,3929.95,0,1903.43,-588.439994812012,48977.23,8225.26,5500.2099609375,-2211,0,0,2485.7,-43.9300003051758,20972.52,19903.8701171875,434.290004730225,817.089996337891,2520.62001037598,-491.23999786377,17978.7801513672,0,-46.0199997704476,29274.45,0,7.04999983310699,9778.47,-85.3500003814697,157.02,967.310012817383,1205.9700088501,761.5,0,3765.49,4182.88,2225.11004638672,-874.940002441406,4458.83,25943,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,62,84.32,285,137.92,711,147.91,53,32,62,289415.06,65711.5405273438,39942.1499023438,64.89,0,-4801.2,101809.05,3565.71002197266,-26888.8701171875,5839.8,0,2127.24,-668,72874.72,12805.52,6296.85009765625,-2,0,0,6715.52,-1,23820.83,23744.400390625,417.030006408691,777.190010070801,4430.61001586914,-449.549999237061,21328.7595214844,0,-305.870006561279,42739.61,0,10.5999999046326,11313.37,-1491.5,0,1302.95001220703,1672.67001342773,849,-18.5399998426437,8428.25,8966.09,3890.66000366211,-80.779999256134,6408.18,32646,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,63,116.06,403,97.75,639,211.39,100,32,63,151299.96,39797.7702636719,24506.740234375,26.4,0,-861.3,34448.35,2810.98001098633,-3069.87990260124,2691.19,0,1203.63,-414,38997.99,11104.41,4701.11999511719,-19.2999995946884,0,-700,5395,0,18019.01,13282.6198120117,276.670000076294,576.629999160767,1834.63998413086,-39.2199997901917,13814.5500488281,0,-112.860000610352,28806.88,0,14.4500000476837,8887.82,-97.6399993896484,0,944.220001220703,1607.6499786377,1004,0,3774.64,4210.23,2546.80000305176,-35.2299995422363,2168.52,20283,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,64,84.32,195,148.37,1103,214.26,103,32,64,221881.02,56458.6201171875,36344.5903320312,39.8,0,-6112.25,50261.18,6688.41009521484,-391.229999542236,3893.75,0,912.8,-265,50123.46,10569.58,5203.22998046875,-366.300003051758,0,-1,3016.58,0,21091.11,21898.4799804688,309.800003051758,923.960006713867,2475.28002929688,-397.449996948242,17856.0397949219,0,0,33977.35,0,5.15000009536743,10477.15,-110,0,1134.74999237061,1898.75007629395,912.949996948242,-4,3471.99,3690.61,2551.63003540039,-182.060002326965,5021.68,28878,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,65,116.06,843,94.47,1531,179.65,247,32,65,201073.27,51232.3203125,34936.0695800781,52.8,0,-464,45113.24,4580.16000366211,0,5066.69,0,1183.44,-191,45573.3,12089.54,5568.98010253906,-4.30000001192093,0,0,3876.32,-5,23151.41,19909.1796875,400.209999084473,709.309997558594,3047.37994384766,-35.5,17031.8699951172,0,0,35806.8,0,1.60000002384186,9440.4,-104.5,0,972.569999694824,1506.56000518799,733.5,0,3509.25,3848.02,2873.84002685547,-27,4094.26,28129,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,66,65.89,496,45.13,1208,127.98,62,32,66,224390.68,58032.8500976562,32885.7297363281,44.8,0,-2875.48,49263.27,4370.3200378418,-13.8000001907349,7067.86,0,1163.41,-128,51225.28,16140,5252.88006591797,-207.849998950958,0,-0.800000011920929,4845.28,-5,26189.73,22873.8601074219,247.409998893738,918.760009765625,3823.62002563477,-306.440000534058,17563.0500488281,0,0,40892.8,0,13.5,10043.22,-550.500003814697,0,986.259994506836,2619.41998291016,1097.94999694824,-151,4743.88,5906.57,3372.5500793457,-83.039999961853,4043.53,29286,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,67,84.32,372,141.75,684,255.86,109,32,67,222387.81,59557.1904296875,29108.8901367188,39.2,0,-1611.08,57914.7,4434.81997680664,-163.299997329712,14584.56,0,591.35,-145.75,63519.79,14111.17,4149.20007324219,-1191.63999176025,0,-2.40000003576279,5561.69,-5,32706.71,22752.9901123047,144.960000038147,581.57999420166,5273.30990600586,-448.450002670288,19637.4898681641,0,-2,46985.5,0,0.959999978542328,10078.59,-2069.38999938965,0,817.320011138916,2669.47003173828,860.949996948242,0,8268.67,11507.2,6793.54998779297,-85.2700004577637,4767.58,25829,0,0,0,0,0,0,0,0,0,0,0,0,2548
32,68,84.32,255,97.75,960,205.29,135,32,68,194441.56,51817.2109375,31678.91015625,34.4,0,-659,52119.12,4354.85006713867,-14,8551.33,-2,260.75,-70,47043.97,8865,5092.29995727539,-3.58999991416931,0,-5.20000007748604,1640.64,0,24607.49,19995.6799316406,217.270002365112,770.219997406006,3747.86003112793,-250.23999786377,16347.8601074219,0,-2.49000000953674,35174.13,0,5.14999997615814,11637.3,-41.610000371933,0,1399.10001373291,865.180000305176,1555.5299987793,-107,6517.06,10237.65,4401.88011169434,-29.6199998855591,3631.35,25307,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,17,47.52,343,138.4,611,70.46,40,33,17,111947.23,32488.8203125,23064.2399902344,0.04,0,-4118.85,21267.81,3433.10003662109,-476.800003051758,2273.24,0,46.52,-11.9800000190735,34529.43,1190.04,430.289991378784,-3335.51000976562,0,0,974.96,-15.1900000572205,9060.13,9077.63006591797,0,1063.40998077393,1406.94999694824,-657.75,6262.32000732422,0,0,11479.55,0,0,6764.88,-175.79000210762,0,987.369995117188,56.8999977111816,0,0,2317.9,3228.96,1688.79998016357,-121.190000534058,0,21200,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,18,56.26,305,116.14,414,116.14,68,33,18,110426.57,32533.9802246094,22510.4799804688,-0.65,0,-666.29,21513.22,2895.44003295898,0,2000.86,0,1141.28,-261.769996643066,32591.9,722.69,415.559993743896,-2.38999998569489,0,0,992.15,-15.9199998378754,9328.2,8282.35003662109,0,979.569999694824,1579.05000305176,-0.980000019073486,6065.10003662109,0,0,14935.12,0,0,6483.35,-4.5,0,970.819999694824,38.9299983978271,0,0,2594.86,3179.91,1813.27998352051,-21.75,0,21439,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,19,74.17,162,149.09,381,116.88,61,33,19,112794.56,32782.1901855469,21530.5900878906,2.45,0,-4049.12,23182.76,7204.58001708984,-2562.20007324219,1840.55,0,861.13,-82.0500001907349,35205.53,658.86,456.790010452271,-1817.68002319336,0,0,1770.85,-650.370003700256,8050.69,9562.27990722656,0,995.580001831055,1400.09001159668,-773.020008087158,6544.2099609375,0,-8.98000001907349,13089.94,0,0,6282.18,-164.810002326965,0,728.310005187988,45.9099979400635,0,0,2673.45,2778.2,1877.32998657227,-468.910003662109,0,21227,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,20,47.46,292,183.47,383,70.95,88,33,20,111351.73,31509.8103027344,21594.0297851562,9.94,0,-1449.13,21298.71,3483.41998291016,-13,2900.07,0,701.81,0,34469.13,1267.15,630.930000305176,-50.8599996566772,0,-0.5,882.42,-6,9056.82,8150.32995605469,0,1146.18999481201,1484.3500213623,-53.6700010299683,6225.70001220703,0,0,13073.18,0,0,5924.58,-80.2400007247925,0,581.749998092651,54.8999996185303,0,0,3320.56,2783.73,1961.95997619629,-53.2900004386902,0,21883,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,21,47.46,286,124.7,532,70.95,59,33,21,114872.8,32176.4299316406,23789.1997070312,1.45,0,-1343.54,24641.34,3215.93002319336,-14.0000002384186,2579.75,0,760.33,0,35048.89,1167.18,595.810005187988,-10.9399998188019,0,-9.40000000596046,816.29,-1,8565.37,9409.99993896484,0,1183.0599822998,1470.31001281738,-255.799999237061,6499.77008056641,0,-0.400000005960464,12526.43,0,0,6397.92,-24.7800002098083,0,419.919998168945,143.600006103516,0,0,2988.3,3120.68,1937.58000183105,-41.1499996185303,0,22233,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,22,52.49,338,134.76,530,100.56,42,33,22,107113.18,31065.6398925781,21238.0102539062,5.42,0,-41.46,21357.83,3136.72003173828,-51.25,2360.32,0,663.74,-40,35055.14,678.82,552.299999237061,0,0,0,2055.88,0,7990.68,8245.89001464844,0,926.690002441406,1218.45001220703,-10.1500000990927,6487.83996582031,0,-3.99000000953674,11777.93,0,0,5892.43,-72.0300006866455,0,453.230003356934,89.7100009918213,0,0,2398.44,3528.38,1736.69998168945,-31,0,21896,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,23,56.26,444,116.14,749,93.2,135,33,23,111133.88,31893.3798828125,21981.5100097656,0.27,0,-175.15,23740.05,3647.74002075195,0,1660.33,0,1187.87,0,34733.7,627.49,566.360004425049,-3.39000010490417,0,0,908.07,0,8764.02,8531.69012451172,0,1015.5299987793,1366.73001098633,-15.3299997448921,6371.419921875,0,-36.3499999940395,13635.11,0,0,6400.38,-63.2600002288818,0,634.890003204346,28.8599987030029,0,0,2569.14,3789.52,2238.73001098633,-86.3500003814697,0,21793,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,24,67.82,198,148.12,419,99.02,46,33,24,109264.81,31607.0197753906,21533.4895019531,8.31,0,-3149.69,21086.04,3931.92999267578,-2.49000000953674,2079.23,0,765.27,0,35382.07,1237.22,440.599998474121,-1103,0,0,996.54,-4,9061.31,9477.17004394531,0,908.759979248047,1281.32999420166,-831.789989471436,6044.20001220703,0,-0.349999994039536,11772.41,0,0,6002,-178.749999046326,0,741.189998626709,122.669998168945,0,-5,2978.91,3190.46,2011.19999694824,-41.5,0,20829,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,25,56.26,418,116.14,857,93.2,128,33,25,115653.54,31315.6000976562,24427.6799316406,6.88,0,-5687.65,21472.31,4769.66003417969,-476.310010910034,3618.53,-100.980000495911,633.26,0,36836.98,1358.03,395.430000305176,-2577.71002197266,-4,0,1285.81,-55.2299997806549,8669.16,10032.0401611328,0,1045.43000030518,1438.33999633789,-805.319987297058,6834.05999755859,0,-12.9899997711182,12027.69,0,0,6399.76,-341.06000328064,0,477.469987869263,76.3699970245361,0,0,2327.61,3180.58,1793.94000244141,-413.07999420166,0,21338,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,26,67.39,129,182.66,504,159.72,79,33,26,106844.79,31307.4099121094,21310.5400390625,0.37,0,-1349.96,21189.62,3257.05001831055,0,2702.01,0,498.05,0,34510.68,760.48,385.179998397827,-1.39000000059605,0,0,1205.12,0,9127.51,8363.1201171875,0,1045.37998962402,1268.26000976562,-13.4999998211861,6471.22009277344,0,0,11341.74,0,0,5818.06,-65.5999994277954,0,361.080003738403,94.8699991703033,0,-10,2910.29,2877.83,1796.09000396729,-42.1899995803833,0,22062,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,27,79.17,797,161.96,1378,117.34,118,33,27,106328.83,30954.0402832031,22324.169921875,-1.06,0,-458.66,23119.04,3419.30999755859,-17.4800000190735,2429.71,0,492.71,0,34113.35,723.97,348.609994888306,-21.210000038147,-2.80000007152557,0,1365.59,-2,8800.47,8598.65991210938,0,1080.38000488281,1134.17000579834,-87.5300016403198,6467.36993408203,0,-1.04999995231628,11851.98,0,0,6099.98,-65.4799995422363,0,479.2799949646,78.7599983215332,0,-13,3122.09,3236.89,2170.01002502441,-37.8499991893768,0,22535,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,28,67.39,173,208.82,424,159.72,64,33,28,107490.35,31061.0205078125,21646.8503417969,3.6,0,-602.7,21221.05,3455.26992797852,-33.5299996137619,3167.72,0,544.55,0,34974.78,1065.14,433.649993896484,-11.2900002002716,-1.20000001788139,0,1297.56,-18,9130.28,8584.25006103516,0,1133.21002197266,1221.75998687744,-14.5500001907349,6546.24011230469,0,-1.98000001907349,11829.31,0,0,5765.02,-47.0200004577637,0,713.130002975464,65.8899984359741,0,0,2652.87,3113.99,1900.92002868652,-47.3499994277954,0,22199,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,29,52.49,319,201.88,1308,100.56,50,33,29,109051.44,31501.939453125,22408.6003417969,-1.91,0,-561.33,22436.18,3193.22998046875,0,3049.88,0,518.77,0,33490.42,811.13,358.560001373291,-2.25,0,0,1093.5,0,8508.62,9092.51013183594,0,1241.04000091553,1239.58999633789,-108.939999580383,6652.13000488281,0,0,11814.24,0,0,5757.49,-73.0600004196167,0,596.219989776611,51.4099979400635,0,0,2719.12,3426.66,2022.4400177002,-28.8000000119209,0,21987,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,30,45.69,204,149.93,979,72.06,63,33,30,112768.66,32180.3503417969,21910.8298339844,-4.58,0,-4184.01,22929.51,3909.08001708984,-524.710006713867,2566.46,-0.5,413.63,-1.44000005722046,36170.37,509.45,197.539999961853,-30.7499998807907,0,0,1496.61,-46.9499988555908,8563.84,8789.24993896484,0,1174.17001342773,1222.31999969482,-172.329999923706,6775.42004394531,0,0,12981.9,0,0,6012.74,-72.5900008678436,0,794.619987487793,99.3000011444092,0,-12,2639.2,3653.4,1710.41999816895,-32.5,0,22839,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,31,59.41,155,228.98,537,118.52,88,33,31,103474.21,31252.099609375,20577.7100830078,3.58,0,-726.7,22448.97,3039.26000976562,-9,3067.98,0,384.89,0,34924,663.72,137.179997682571,-7.74999997019768,0,0,3430.41,-6.98999977111816,9199.45,8159.62005615234,0,1003.50999450684,1341.23002624512,-57.9000005722046,6957.39001464844,0,-4.47000002861023,12991.98,0,0,5862.24,-14.4399999380112,0,735.64999961853,140.680000305176,0,-18,2629.67,4117.32,1740.26999664307,-53.6500005722046,0,21709,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,32,45.69,120,181.12,370,49.12,44,33,32,96999.51,29620.4196777344,23266.7700195312,6.39,0,-1484.56,20156,2536.2200012207,0,2128.91,0,369.68,0,34387.88,1283.92,117.680000066757,-1.5,0,0,1038.36,0,8852.61,8197.89013671875,0,1156.14000701904,1111.68000793457,-105.5,6234.24005126953,0,0,12695.58,0,0,5783.82,-28.8900001049042,0,616.82999420166,17.960000038147,0,0,3461.24,2558.88,1833.87002563477,-9.5,0,22086,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,33,94.5,987,192.62,2066,148,171,33,33,106002.12,28888.8200683594,23508.5600585938,0.89,0,-428.1,21900.32,3088.21997070312,0,2580.61,0,602.81,-3,36560.8,1141.39,238.870001792908,-40.5500001907349,0,0,1269.62,0,8747.91,8873.28002929688,0,1142.19998931885,1294.89999389648,-41.8300004005432,6490.9599609375,0,-0.889999985694885,14426.06,0,0,6045.62,-50.0699992179871,0,684.910003662109,53.0900008678436,0,-0.990000009536743,3510.58,2941.11,1645.30000305176,-15.1400003433228,0,23384,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,34,67.39,139,108.6,515,133.5,54,33,34,106980.49,30457.1096191406,23934.9104003906,-15.64,0,-6074.21,22050.25,4144.91003417969,-1200.2200088501,2843.83,0,649.92,-2,36043.56,869.58,90.7800002098083,-898.290031433105,-4,0,927.01,-15.4500000476837,8780.89,10221.0600585938,0,1114.6600189209,1222.30999755859,-990.900016784668,7118.02001953125,0,0,14129.51,0,0,5738.89,-429.850002288818,0,597.089990615845,40.8999998569489,0,0,3285.69,3262.28,1986.96000671387,-447.199993133545,0,22818,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,35,118.27,594,239.3,1095,165.91,82,33,35,109673.89,30222.9794921875,21574.1899414062,4.84,0,-754.59,22476.52,2367.29998779297,-4.48999977111816,2974.59,0,440.54,-5,35048.22,539.97,92.1500010490417,-1.59999999403954,0,0,3435.9,-0.5,9903.14,8804.58990478516,0,1127.99999237061,1405.9700012207,-9.30000019073486,7024.23004150391,0,0,14060.88,0,0,6246.65,-36.8100000619888,0,681.489999771118,17.9599993228912,0,0,3253.62,3357.54,1807.86000061035,-15.4499998092651,0,23450,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,36,47.46,330,98.54,511,75.6,70,33,36,106282.55,30964.4104003906,22162.1499023438,-1.48,0,-2280.88,23453.54,2353.18002319336,-30,2503.33,0,627.13,-16,34309.16,779.17,129.259999275208,-1.62999996542931,-0.5,-47.5,1574.91,0,8612.67,9271.70007324219,0,1096.38998413086,1191.74002075195,-263.550001144409,7002.05004882812,0,0,12882.72,0,0,5917.46,-23.2799998521805,0,450.950004577637,61.010000705719,0,0,3212.37,3016.37,1654.65000915527,-132.050001144409,0,22711,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,37,67.39,115,180,297,159.72,105,33,37,106559.44,29154.6599121094,20652.1796875,-20.94,0,-1274.07,24055.61,2622.38000488281,-18.4799995422363,2681.09,-2,273.2,-62,37475.77,739.21,71.4199995994568,-22.4299999773502,0,0,1523.73,0,9465.03,9858.8701171875,0,1286.38999938965,1321.7200012207,-107.920000553131,7277.52001953125,0,0,13127.53,0,0,6133.72,-136.73999786377,0,515.450008392334,37.439998626709,0,-10.1399999856949,5665.87,3506.72,2055.05000305176,-23.2000000476837,0,23080,0,0,0,0,0,0,0,0,0,0,0,0,2548
33,38,36.93,221,156.44,474,119.86,122,33,38,111705.23,31028.0202636719,27196.2094726562,6,0,-4089.75,21760.54,3370.9899597168,-599.890003204346,2741.26,0,135.92,-38,40072.18,490.7,78.4900004863739,-12.0399998426437,0,0,1520.07,-318.469994068146,10050.84,10412.3900146484,0,1109.2200088501,1281.06999206543,-502.510008335114,7778.86016845703,0,0,13663.74,0,0,6375.54,-355.019996643066,0,721.540012359619,49.9199981689453,0,0,3620.52,2713.44,1731.6600189209,-560.860000610352,0,24212,0,0,0,0,0,0,0,0,0,0,0,0,2548
